Sanger_Sample_ID,Pool,Original_well,Run,Lane,Tag,Replicate,Source_sample,Species,Conc_ng_ul,Note
GbS8784862,805,H5,33516,1,307,805_e2_f15_8d16,805_e2_f15_8d16,Anopheles_stephensi,0.72,"feed 15 - D8 16 - 2nd lysis, 0.72ng/ul"
GbS8784863,805,A6,33516,1,308,805_e2_f15_13d1,805_e2_f15_13d1,Anopheles_stephensi,0.43,"feed 15 - D13 1 - 2nd lysis, 0.43ng/ul"
GbS8784864,805,B6,33516,1,309,805_e2_f15_13d2,805_e2_f15_13d2,Anopheles_stephensi,0.22,"feed 15 - D13 2 - 2nd lysis, 0.22ng/ul"
GbS8784865,805,C6,33516,1,310,805_e2_f15_13d3,805_e2_f15_13d3,Anopheles_stephensi,0.23,"feed 15 - D13 3 - 2nd lysis, 0.23ng/ul"
GbS8784866,805,D6,33516,1,311,805_e2_f15_13d4,805_e2_f15_13d4,Anopheles_stephensi,0.58,"feed 15 - D13 4 - 2nd lysis, 0.58ng/ul"
GbS8784867,805,E6,33516,1,312,805_e2_f15_13d5,805_e2_f15_13d5,Anopheles_stephensi,0.27,"feed 15 - D13 5 - 2nd lysis, 0.27ng/ul"
GbS8784868,805,F6,33516,1,313,805_e2_f15_13d6,805_e2_f15_13d6,Anopheles_stephensi,0.14,"feed 15 - D13 6 - 2nd lysis, 0.14ng/ul"
GbS8784869,805,G6,33516,1,314,805_e2_f15_13d7,805_e2_f15_13d7,Anopheles_stephensi,0.18,"feed 15 - D13 7 - 2nd lysis, 0.18ng/ul"
GbS8784870,805,H6,33516,1,315,805_e2_f15_13d8,805_e2_f15_13d8,Anopheles_stephensi,0.22,"feed 15 - D13 8 - 2nd lysis, 0.22ng/ul"
GbS8784871,805,A7,33516,1,316,805_e2_f15_14d1,805_e2_f15_14d1,Anopheles_stephensi,0.55,"feed 15 - D14 1 - 2nd lysis, 0.55ng/ul"
GbS8784872,805,B7,33516,1,317,805_e2_f15_14d2,805_e2_f15_14d2,Anopheles_stephensi,0.42,"feed 15 - D14 2 - 2nd lysis, 0.42ng/ul"
GbS8784873,805,C7,33516,1,318,805_e2_f15_14d3,805_e2_f15_14d3,Anopheles_stephensi,0.41,"feed 15 - D14 3 - 2nd lysis, 0.41ng/ul"
GbS8784874,805,D7,33516,1,319,805_e2_f15_14d4,805_e2_f15_14d4,Anopheles_stephensi,0.57,"feed 15 - D14 4 - 2nd lysis, 0.57ng/ul"
GbS8784875,805,E7,33516,1,320,805_e2_f15_14d5,805_e2_f15_14d5,Anopheles_stephensi,0.37,"feed 15 - D14 5 - 2nd lysis, 0.37ng/ul"
GbS8784876,805,F7,33516,1,321,805_e2_f15_14d6,805_e2_f15_14d6,Anopheles_stephensi,0.46,"feed 15 - D14 6 - 2nd lysis, 0.46ng/ul"
GbS8784877,805,G7,33516,1,322,805_e2_f15_14d7,805_e2_f15_14d7,Anopheles_stephensi,0.81,"feed 15 - D14 7 - 2nd lysis, 0.81ng/ul"
GbS8784878,805,H7,33516,1,323,805_e2_f15_14d8,805_e2_f15_14d8,Anopheles_stephensi,0.61,"feed 15 - D14 8 - 2nd lysis, 0.61ng/ul"
GbS8784879,805,A8,33516,1,324,805_e2_blank,805_e2_blank,blank_sample,0,blank
GbS8784880,805,A9,33516,1,325,805_e2_f16_1d1,805_e2_f16_1d1,Anopheles_stephensi,0.76,"feed 16 - 24h 1 - 2nd lysis, 0.76ng/ul"
GbS8784881,805,B9,33516,1,326,805_e2_f16_1d2,805_e2_f16_1d2,Anopheles_stephensi,0.61,"feed 16 - 24h 2 - 2nd lysis, 0.61ng/ul"
GbS8784882,805,C9,33516,1,327,805_e2_f16_1d3,805_e2_f16_1d3,Anopheles_stephensi,0.73,"feed 16 - 24h 3 - 2nd lysis, 0.73ng/ul"
GbS8784883,805,D9,33516,1,328,805_e2_f16_1d4,805_e2_f16_1d4,Anopheles_stephensi,0.56,"feed 16 - 24h 4 - 2nd lysis, 0.56ng/ul"
GbS8784884,805,E9,33516,1,329,805_e2_f16_1d5,805_e2_f16_1d5,Anopheles_stephensi,0.61,"feed 16 - 24h 5 - 2nd lysis, 0.61ng/ul"
GbS8784885,805,F9,33516,1,330,805_e2_f16_1d6,805_e2_f16_1d6,Anopheles_stephensi,0.64,"feed 16 - 24h 6 - 2nd lysis, 0.64ng/ul"
GbS8784886,805,G9,33516,1,331,805_e2_f16_1d7,805_e2_f16_1d7,Anopheles_stephensi,0.76,"feed 16 - 24h 7 - 2nd lysis, 0.76ng/ul"
GbS8784887,805,H9,33516,1,332,805_e2_f16_1d8,805_e2_f16_1d8,Anopheles_stephensi,0.45,"feed 16 - 24h 8 - 2nd lysis, 0.45ng/ul"
GbS8784888,805,A10,33516,1,333,805_e2_f16_1d9,805_e2_f16_1d9,Anopheles_stephensi,0.45,"feed 16 - 24h 9 - 2nd lysis, 0.45ng/ul"
GbS8784889,805,B10,33516,1,334,805_e2_f16_1d10,805_e2_f16_1d10,Anopheles_stephensi,0.46,"feed 16 - 24h 10 - 2nd lysis, 0.46ng/ul"
GbS8784890,805,C10,33516,1,335,805_e2_f16_1d11,805_e2_f16_1d11,Anopheles_stephensi,0.32,"feed 16 - 24h 11 - 2nd lysis, 0.32ng/ul"
GbS8784891,805,D10,33516,1,336,805_e2_f16_1d12,805_e2_f16_1d12,Anopheles_stephensi,0.32,"feed 16 - 24h 12 - 2nd lysis, 0.32ng/ul"
GbS8784892,805,E10,33516,1,337,805_e2_f16_1d13,805_e2_f16_1d13,Anopheles_stephensi,0.44,"feed 16 - 24h 13 - 2nd lysis, 0.44ng/ul"
GbS8784893,805,F10,33516,1,338,805_e2_f16_1d14,805_e2_f16_1d14,Anopheles_stephensi,0.37,"feed 16 - 24h 14 - 2nd lysis, 0.37ng/ul"
GbS8784894,805,G10,33516,1,339,805_e2_f16_1d15,805_e2_f16_1d15,Anopheles_stephensi,0.42,"feed 16 - 24h 15 - 2nd lysis, 0.42ng/ul"
GbS8784895,805,H10,33516,1,340,805_e2_f16_1d16,805_e2_f16_1d16,Anopheles_stephensi,0.37,"feed 16 - 24h 16 - 2nd lysis, 0.37ng/ul"
GbS8784896,805,A11,33516,1,341,805_e2_f16_9d1,805_e2_f16_9d1,Anopheles_stephensi,0.73,"feed 16 - D9 1 - 2nd lysis, 0.73ng/ul"
GbS8784897,805,B11,33516,1,342,805_e2_f16_9d2,805_e2_f16_9d2,Anopheles_stephensi,0.48,"feed 16 - D9 2 - 2nd lysis, 0.48ng/ul"
GbS8784898,805,C11,33516,1,343,805_e2_f16_9d3,805_e2_f16_9d3,Anopheles_stephensi,0.6,"feed 16 - D9 3 - 2nd lysis, 0.60ng/ul"
GbS8784899,805,D11,33516,1,344,805_e2_f16_9d4,805_e2_f16_9d4,Anopheles_stephensi,0.41,"feed 16 - D9 4 - 2nd lysis, 0.41ng/ul"
GbS8784900,805,E11,33516,1,345,805_e2_f16_9d5,805_e2_f16_9d5,Anopheles_stephensi,0.54,"feed 16 - D9 5 - 2nd lysis, 0.54ng/ul"
GbS8784901,805,F11,33516,1,346,805_e2_f16_9d6,805_e2_f16_9d6,Anopheles_stephensi,0.69,"feed 16 - D9 6 - 2nd lysis, 0.69ng/ul"
GbS8784902,805,G11,33516,1,347,805_e2_f16_9d7,805_e2_f16_9d7,Anopheles_stephensi,0.63,"feed 16 - D9 7 - 2nd lysis, 0.63ng/ul"
GbS8784903,805,H11,33516,1,348,805_e2_f16_9d8,805_e2_f16_9d8,Anopheles_stephensi,0.72,"feed 16 - D9 8 - 2nd lysis, 0.72ng/ul"
GbS8784904,805,A12,33516,1,349,805_e2_f16_9d9,805_e2_f16_9d9,Anopheles_stephensi,0.57,"feed 16 - D9 9 - 2nd lysis, 0.57ng/ul"
GbS8784905,805,B12,33516,1,350,805_e2_f16_9d10,805_e2_f16_9d10,Anopheles_stephensi,0.76,"feed 16 - D9 10 - 2nd lysis, 0.76ng/ul"
GbS8784906,805,C12,33516,1,351,805_e2_f16_9d11,805_e2_f16_9d11,Anopheles_stephensi,0.49,"feed 16 - D9 11 - 2nd lysis, 0.49ng/ul"
GbS8784907,805,D12,33516,1,352,805_e2_f16_9d12,805_e2_f16_9d12,Anopheles_stephensi,0.41,"feed 16 - D9 12 - 2nd lysis, 0.41ng/ul"
GbS8784908,805,E12,33516,1,353,805_e2_f16_9d13,805_e2_f16_9d13,Anopheles_stephensi,0.57,"feed 16 - D9 13 - 2nd lysis, 0.57ng/ul"
GbS8784909,805,F12,33516,1,354,805_e2_f16_9d14,805_e2_f16_9d14,Anopheles_stephensi,0.52,"feed 16 - D9 14 - 2nd lysis, 0.52ng/ul"
GbS8784910,805,G12,33516,1,355,805_e2_f16_9d15,805_e2_f16_9d15,Anopheles_stephensi,0.4,"feed 16 - D9 15 - 2nd lysis, 0.40ng/ul"
GbS8784911,805,H12,33516,1,356,805_e2_f16_9d16,805_e2_f16_9d16,Anopheles_stephensi,0.43,"feed 16 - D9 16 - 2nd lysis, 0.43ng/ul"
GbS8784912,ano,A1,33516,1,357,ano_e1_f15_un1,ano_e1_f15_un1,Anopheles_stephensi,0.74,"stephensi (unfed 1) 1st lysis, 0.74ng/ul"
GbS8784913,ano,B1,33516,1,358,ano_e1_f15_un2,ano_e1_f15_un2,Anopheles_stephensi,0.57,"stephensi (unfed 2) 1st lysis, 0.57ng/ul"
GbS8784914,ano,C1,33516,1,359,ano_e1_f15_un3,ano_e1_f15_un3,Anopheles_stephensi,0.59,"stephensi (unfed 3) 1st lysis, 0.59ng/ul"
GbS8784915,ano,D1,33516,1,360,ano_e1_f15_un4,ano_e1_f15_un4,Anopheles_stephensi,0.52,"stephensi (unfed 4) 1st lysis, 0.52ng/ul"
GbS8784916,ano,E1,33516,1,361,ano_e1_f15_un5,ano_e1_f15_un5,Anopheles_stephensi,0.51,"stephensi (unfed 5) 1st lysis, 0.51ng/ul"
GbS8784917,ano,F1,33516,1,362,ano_e1_f15_un6,ano_e1_f15_un6,Anopheles_stephensi,0.64,"stephensi (unfed 6) 1st lysis, 0.64ng/ul"
GbS8784918,ano,G1,33516,1,363,ano_e1_f15_un7,ano_e1_f15_un7,Anopheles_stephensi,0.63,"stephensi (unfed 7) 1st lysis, 0.63ng/ul"
GbS8784919,ano,H1,33516,1,364,ano_e1_f15_un8,ano_e1_f15_un8,Anopheles_stephensi,0.58,"stephensi (unfed 8) 1st lysis, 0.58ng/ul"
GbS8784920,ano,A2,33516,1,365,ano_e1_f15_1d1,ano_e1_f15_1d1,Anopheles_stephensi,0.97,"feed 15 - 24h 1 - 1st lysis, 0.97ng/ul"
GbS8784921,ano,B2,33516,1,366,ano_e1_f15_1d2,ano_e1_f15_1d2,Anopheles_stephensi,1.51,"feed 15 - 24h 2 - 1st lysis, 1.51ng/ul"
GbS8784922,ano,C2,33516,1,367,ano_e1_f15_1d3,ano_e1_f15_1d3,Anopheles_stephensi,1.03,"feed 15 - 24h 3 - 1st lysis, 1.03ng/ul"
GbS8784923,ano,D2,33516,1,368,ano_e1_f15_1d4,ano_e1_f15_1d4,Anopheles_stephensi,1.06,"feed 15 - 24h 4 - 1st lysis, 1.06ng/ul"
GbS8784924,ano,E2,33516,1,369,ano_e1_f15_1d5,ano_e1_f15_1d5,Anopheles_stephensi,1.04,"feed 15 - 24h 5 - 1st lysis, 1.04ng/ul"
GbS8784925,ano,F2,33516,1,370,ano_e1_f15_1d6,ano_e1_f15_1d6,Anopheles_stephensi,0.9,"feed 15 - 24h 6 - 1st lysis, 0.90ng/ul"
GbS8784926,ano,G2,33516,1,371,ano_e1_f15_1d7,ano_e1_f15_1d7,Anopheles_stephensi,1.07,"feed 15 - 24h 7 - 1st lysis, 1.07ng/ul"
GbS8784927,ano,H2,33516,1,372,ano_e1_f15_1d8,ano_e1_f15_1d8,Anopheles_stephensi,0.47,"feed 15 - 24h 8 - 1st lysis, 0.47ng/ul"
GbS8784928,ano,A3,33516,1,373,ano_e1_f15_1d9,ano_e1_f15_1d9,Anopheles_stephensi,0.88,"feed 15 - 24h 9 - 1st lysis, 0.88ng/ul"
GbS8784929,ano,B3,33516,1,374,ano_e1_f15_1d10,ano_e1_f15_1d10,Anopheles_stephensi,0.95,"feed 15 - 24h 10 - 1st lysis, 0.95ng/ul"
GbS8784930,ano,C3,33516,1,375,ano_e1_f15_1d11,ano_e1_f15_1d11,Anopheles_stephensi,0.52,"feed 15 - 24h 11 - 1st lysis, 0.52ng/ul"
GbS8784931,ano,D3,33516,1,376,ano_e1_f15_1d12,ano_e1_f15_1d12,Anopheles_stephensi,0.85,"feed 15 - 24h 12 - 1st lysis, 0.85ng/ul"
GbS8784932,ano,E3,33516,1,377,ano_e1_f15_1d13,ano_e1_f15_1d13,Anopheles_stephensi,0.54,"feed 15 - 24h 13 - 1st lysis, 0.54ng/ul"
GbS8784933,ano,F3,33516,1,378,ano_e1_f15_1d14,ano_e1_f15_1d14,Anopheles_stephensi,0.65,"feed 15 - 24h 14 - 1st lysis, 0.65ng/ul"
GbS8784934,ano,G3,33516,1,379,ano_e1_f15_1d15,ano_e1_f15_1d15,Anopheles_stephensi,0.9,"feed 15 - 24h 15 - 1st lysis, 0.90ng/ul"
GbS8784935,ano,H3,33516,1,380,ano_e1_f15_1d16,ano_e1_f15_1d16,Anopheles_stephensi,1.06,"feed 15 - 24h 16 - 1st lysis, 1.06ng/ul"
GbS8784936,ano,A4,33516,1,381,ano_e1_f15_8d1,ano_e1_f15_8d1,Anopheles_stephensi,0.47,"feed 15 - D8 1 - 1st lysis, 0.47ng/ul"
GbS8784937,ano,B4,33516,1,382,ano_e1_f15_8d2,ano_e1_f15_8d2,Anopheles_stephensi,1.02,"feed 15 - D8 2 - 1st lysis, 1.02ng/ul"
GbS8784938,ano,C4,33516,1,383,ano_e1_f15_8d3,ano_e1_f15_8d3,Anopheles_stephensi,0.56,"feed 15 - D8 3 - 1st lysis, 0.56ng/ul"
GbS8784939,ano,D4,33516,1,384,ano_e1_f15_8d4,ano_e1_f15_8d4,Anopheles_stephensi,1.03,"feed 15 - D8 4 - 1st lysis, 1.03ng/ul"
GbS8784940,ano,E4,33516,1,385,ano_e1_f15_8d5,ano_e1_f15_8d5,Anopheles_stephensi,0.77,"feed 15 - D8 5 - 1st lysis, 0.77ng/ul"
GbS8784941,ano,F4,33516,1,386,ano_e1_f15_8d6,ano_e1_f15_8d6,Anopheles_stephensi,0.7,"feed 15 - D8 6 - 1st lysis, 0.70ng/ul"
GbS8784942,ano,G4,33516,1,387,ano_e1_f15_8d7,ano_e1_f15_8d7,Anopheles_stephensi,0.68,"feed 15 - D8 7 - 1st lysis, 0.68ng/ul"
GbS8784943,ano,H4,33516,1,388,ano_e1_f15_8d8,ano_e1_f15_8d8,Anopheles_stephensi,0.98,"feed 15 - D8 8 - 1st lysis, 0.98ng/ul"
GbS8784944,ano,A5,33516,1,389,ano_e1_f15_8d9,ano_e1_f15_8d9,Anopheles_stephensi,1.33,"feed 15 - D8 9 - 1st lysis, 1.33ng/ul"
GbS8784945,ano,B5,33516,1,390,ano_e1_f15_8d10,ano_e1_f15_8d10,Anopheles_stephensi,1.04,"feed 15 - D8 10 - 1st lysis, 1.04ng/ul"
GbS8784946,ano,C5,33516,1,391,ano_e1_f15_8d11,ano_e1_f15_8d11,Anopheles_stephensi,0.76,"feed 15 - D8 11 - 1st lysis, 0.76ng/ul"
GbS8784947,ano,D5,33516,1,392,ano_e1_f15_8d12,ano_e1_f15_8d12,Anopheles_stephensi,0.76,"feed 15 - D8 12 - 1st lysis, 0.76ng/ul"
GbS8784948,ano,E5,33516,1,393,ano_e1_f15_8d13,ano_e1_f15_8d13,Anopheles_stephensi,0.69,"feed 15 - D8 13 - 1st lysis, 0.69ng/ul"
GbS8784949,ano,F5,33516,1,394,ano_e1_f15_8d14,ano_e1_f15_8d14,Anopheles_stephensi,1.05,"feed 15 - D8 14 - 1st lysis, 1.05ng/ul"
GbS8784950,ano,G5,33516,1,395,ano_e1_f15_8d15,ano_e1_f15_8d15,Anopheles_stephensi,0.77,"feed 15 - D8 15 - 1st lysis, 0.77ng/ul"
GbS8784951,ano,H5,33516,1,396,ano_e1_f15_8d16,ano_e1_f15_8d16,Anopheles_stephensi,0.98,"feed 15 - D8 16 - 1st lysis, 0.98ng/ul"
GbS8784952,ano,A6,33516,1,397,ano_e1_f15_13d1,ano_e1_f15_13d1,Anopheles_stephensi,0.71,"feed 15 - D13 1 - 1st lysis, 0.71ng/ul"
GbS8784953,ano,B6,33516,1,398,ano_e1_f15_13d2,ano_e1_f15_13d2,Anopheles_stephensi,0.72,"feed 15 - D13 2 - 1st lysis, 0.72ng/ul"
GbS8784954,ano,C6,33516,1,399,ano_e1_f15_13d3,ano_e1_f15_13d3,Anopheles_stephensi,0.7,"feed 15 - D13 3 - 1st lysis, 0.70ng/ul"
GbS8784955,ano,D6,33516,1,400,ano_e1_f15_13d4,ano_e1_f15_13d4,Anopheles_stephensi,0.54,"feed 15 - D13 4 - 1st lysis, 0.54ng/ul"
GbS8784956,ano,E6,33516,1,401,ano_e1_f15_13d5,ano_e1_f15_13d5,Anopheles_stephensi,0.5,"feed 15 - D13 5 - 1st lysis, 0.50ng/ul"
GbS8784957,ano,F6,33516,1,402,ano_e1_f15_13d6,ano_e1_f15_13d6,Anopheles_stephensi,0.53,"feed 15 - D13 6 - 1st lysis, 0.53ng/ul"
GbS8784958,ano,G6,33516,1,403,ano_e1_f15_13d7,ano_e1_f15_13d7,Anopheles_stephensi,0.85,"feed 15 - D13 7 - 1st lysis, 0.85ng/ul"
GbS8784959,ano,H6,33516,1,404,ano_e1_f15_13d8,ano_e1_f15_13d8,Anopheles_stephensi,0.88,"feed 15 - D13 8 - 1st lysis, 0.88ng/ul"
GbS8784960,ano,A7,33516,1,405,ano_e1_f15_14d1,ano_e1_f15_14d1,Anopheles_stephensi,0.67,"feed 15 - D14 1 - 1st lysis, 0.67ng/ul"
GbS8784961,ano,B7,33516,1,406,ano_e1_f15_14d2,ano_e1_f15_14d2,Anopheles_stephensi,0.79,"feed 15 - D14 2 - 1st lysis, 0.79ng/ul"
GbS8784962,ano,C7,33516,1,407,ano_e1_f15_14d3,ano_e1_f15_14d3,Anopheles_stephensi,0.82,"feed 15 - D14 3 - 1st lysis, 0.82ng/ul"
GbS8784963,ano,D7,33516,1,408,ano_e1_f15_14d4,ano_e1_f15_14d4,Anopheles_stephensi,0.92,"feed 15 - D14 4 - 1st lysis, 0.92ng/ul"
GbS8784964,ano,E7,33516,1,409,ano_e1_f15_14d5,ano_e1_f15_14d5,Anopheles_stephensi,0.72,"feed 15 - D14 5 - 1st lysis, 0.72ng/ul"
GbS8784965,ano,F7,33516,1,410,ano_e1_f15_14d6,ano_e1_f15_14d6,Anopheles_stephensi,0.63,"feed 15 - D14 6 - 1st lysis, 0.63ng/ul"
GbS8784966,ano,G7,33516,1,411,ano_e1_f15_14d7,ano_e1_f15_14d7,Anopheles_stephensi,0.44,"feed 15 - D14 7 - 1st lysis, 0.44ng/ul"
GbS8784967,ano,H7,33516,1,412,ano_e1_f15_14d8,ano_e1_f15_14d8,Anopheles_stephensi,0.62,"feed 15 - D14 8 - 1st lysis, 0.62ng/ul"
GbS8784968,ano,A8,33516,1,413,ano_e1_blank,ano_e1_blank,blank_sample,0,blank
GbS8784969,ano,A9,33516,1,414,ano_e1_f16_1d1,ano_e1_f16_1d1,Anopheles_stephensi,0.71,"feed 16 - 24h 1 - 1st lysis, 0.71ng/ul"
GbS8784970,ano,B9,33516,1,415,ano_e1_f16_1d2,ano_e1_f16_1d2,Anopheles_stephensi,1.32,"feed 16 - 24h 2 - 1st lysis, 1.32ng/ul"
GbS8784971,ano,C9,33516,1,416,ano_e1_f16_1d3,ano_e1_f16_1d3,Anopheles_stephensi,1.21,"feed 16 - 24h 3 - 1st lysis, 1.21ng/ul"
GbS8784972,ano,D9,33516,1,417,ano_e1_f16_1d4,ano_e1_f16_1d4,Anopheles_stephensi,1.06,"feed 16 - 24h 4 - 1st lysis, 1.06ng/ul"
GbS8784973,ano,E9,33516,1,418,ano_e1_f16_1d5,ano_e1_f16_1d5,Anopheles_stephensi,0.72,"feed 16 - 24h 5 - 1st lysis, 0.72ng/ul"
GbS8784974,ano,F9,33516,1,419,ano_e1_f16_1d6,ano_e1_f16_1d6,Anopheles_stephensi,1.29,"feed 16 - 24h 6 - 1st lysis, 1.29ng/ul"
GbS8784975,ano,G9,33516,1,420,ano_e1_f16_1d7,ano_e1_f16_1d7,Anopheles_stephensi,0.75,"feed 16 - 24h 7 - 1st lysis, 0.75ng/ul"
GbS8784976,ano,H9,33516,1,421,ano_e1_f16_1d8,ano_e1_f16_1d8,Anopheles_stephensi,0.99,"feed 16 - 24h 8 - 1st lysis, 0.99ng/ul"
GbS8784977,ano,A10,33516,1,422,ano_e1_f16_1d9,ano_e1_f16_1d9,Anopheles_stephensi,1.03,"feed 16 - 24h 9 - 1st lysis, 1.03ng/ul"
GbS8784978,ano,B10,33516,1,423,ano_e1_f16_1d10,ano_e1_f16_1d10,Anopheles_stephensi,1.4,"feed 16 - 24h 10 - 1st lysis, 1.40ng/ul"
GbS8784979,ano,C10,33516,1,424,ano_e1_f16_1d11,ano_e1_f16_1d11,Anopheles_stephensi,1.29,"feed 16 - 24h 11 - 1st lysis, 1.29ng/ul"
GbS8784980,ano,D10,33516,1,425,ano_e1_f16_1d12,ano_e1_f16_1d12,Anopheles_stephensi,1.65,"feed 16 - 24h 12 - 1st lysis, 1.65ng/ul"
GbS8784981,ano,E10,33516,1,426,ano_e1_f16_1d13,ano_e1_f16_1d13,Anopheles_stephensi,1.52,"feed 16 - 24h 13 - 1st lysis, 1.52ng/ul"
GbS8784982,ano,F10,33516,1,427,ano_e1_f16_1d14,ano_e1_f16_1d14,Anopheles_stephensi,1.51,"feed 16 - 24h 14 - 1st lysis, 1.51ng/ul"
GbS8784983,ano,G10,33516,1,428,ano_e1_f16_1d15,ano_e1_f16_1d15,Anopheles_stephensi,1.81,"feed 16 - 24h 15 - 1st lysis, 1.81ng/ul"
GbS8784984,ano,H10,33516,1,429,ano_e1_f16_1d16,ano_e1_f16_1d16,Anopheles_stephensi,1.49,"feed 16 - 24h 16 - 1st lysis, 1.49ng/ul"
GbS8784985,ano,A11,33516,1,430,ano_e1_f16_9d1,ano_e1_f16_9d1,Anopheles_stephensi,0.52,"feed 16 - D9 1 - 1st lysis, 0.52ng/ul"
GbS8784986,ano,B11,33516,1,431,ano_e1_f16_9d2,ano_e1_f16_9d2,Anopheles_stephensi,1.07,"feed 16 - D9 2 - 1st lysis, 1.07ng/ul"
GbS8784987,ano,C11,33516,1,432,ano_e1_f16_9d3,ano_e1_f16_9d3,Anopheles_stephensi,0.83,"feed 16 - D9 3 - 1st lysis, 0.83ng/ul"
GbS8784988,ano,D11,33516,1,433,ano_e1_f16_9d4,ano_e1_f16_9d4,Anopheles_stephensi,0.73,"feed 16 - D9 4 - 1st lysis, 0.73ng/ul"
GbS8784989,ano,E11,33516,1,434,ano_e1_f16_9d5,ano_e1_f16_9d5,Anopheles_stephensi,0.99,"feed 16 - D9 5 - 1st lysis, 0.99ng/ul"
GbS8784990,ano,F11,33516,1,435,ano_e1_f16_9d6,ano_e1_f16_9d6,Anopheles_stephensi,0.47,"feed 16 - D9 6 - 1st lysis, 0.47ng/ul"
GbS8784991,ano,G11,33516,1,436,ano_e1_f16_9d7,ano_e1_f16_9d7,Anopheles_stephensi,0.65,"feed 16 - D9 7 - 1st lysis, 0.65ng/ul"
GbS8784992,ano,H11,33516,1,437,ano_e1_f16_9d8,ano_e1_f16_9d8,Anopheles_stephensi,0.69,"feed 16 - D9 8 - 1st lysis, 0.69ng/ul"
GbS8784993,ano,A12,33516,1,438,ano_e1_f16_9d9,ano_e1_f16_9d9,Anopheles_stephensi,0.95,"feed 16 - D9 9 - 1st lysis, 0.95ng/ul"
GbS8784994,ano,B12,33516,1,439,ano_e1_f16_9d10,ano_e1_f16_9d10,Anopheles_stephensi,0.76,"feed 16 - D9 10 - 1st lysis, 0.76ng/ul"
GbS8784995,ano,C12,33516,1,440,ano_e1_f16_9d11,ano_e1_f16_9d11,Anopheles_stephensi,0.56,"feed 16 - D9 11 - 1st lysis, 0.56ng/ul"
GbS8784996,ano,D12,33516,1,441,ano_e1_f16_9d12,ano_e1_f16_9d12,Anopheles_stephensi,0.66,"feed 16 - D9 12 - 1st lysis, 0.66ng/ul"
GbS8784997,ano,E12,33516,1,442,ano_e1_f16_9d13,ano_e1_f16_9d13,Anopheles_stephensi,0.94,"feed 16 - D9 13 - 1st lysis, 0.94ng/ul"
GbS8784998,ano,F12,33516,1,443,ano_e1_f16_9d14,ano_e1_f16_9d14,Anopheles_stephensi,1.03,"feed 16 - D9 14 - 1st lysis, 1.03ng/ul"
GbS8784999,ano,G12,33516,1,444,ano_e1_f16_9d15,ano_e1_f16_9d15,Anopheles_stephensi,1.01,"feed 16 - D9 15 - 1st lysis, 1.01ng/ul"
GbS8785000,ano,H12,33516,1,445,ano_e1_f16_9d16,ano_e1_f16_9d16,Anopheles_stephensi,0.57,"feed 16 - D9 16 - 1st lysis, 0.57ng/ul"
GbS8785001,ano,A1,33516,1,446,ano_e2_f15_un1,ano_e2_f15_un1,Anopheles_stephensi,0.73,"stephensi (unfed 1) 2nd lysis, 0.73ng/ul"
GbS8785002,ano,B1,33516,1,447,ano_e2_f15_un2,ano_e2_f15_un2,Anopheles_stephensi,0.56,"stephensi (unfed 2) 2nd lysis, 0.56ng/ul"
GbS8785003,ano,C1,33516,1,448,ano_e2_f15_un3,ano_e2_f15_un3,Anopheles_stephensi,0.73,"stephensi (unfed 3) 2nd lysis, 0.73ng/ul"
GbS8785004,ano,D1,33516,1,449,ano_e2_f15_un4,ano_e2_f15_un4,Anopheles_stephensi,0.61,"stephensi (unfed 4) 2nd lysis, 0.61ng/ul"
GbS8785005,ano,E1,33516,1,450,ano_e2_f15_un5,ano_e2_f15_un5,Anopheles_stephensi,0.58,"stephensi (unfed 5) 2nd lysis, 0.58ng/ul"
GbS8785006,ano,F1,33516,1,451,ano_e2_f15_un6,ano_e2_f15_un6,Anopheles_stephensi,0.41,"stephensi (unfed 6) 2nd lysis, 0.41ng/ul"
GbS8785007,ano,G1,33516,1,452,ano_e2_f15_un7,ano_e2_f15_un7,Anopheles_stephensi,0.4,"stephensi (unfed 7) 2nd lysis, 0.40ng/ul"
GbS8785008,ano,H1,33516,1,453,ano_e2_f15_un8,ano_e2_f15_un8,Anopheles_stephensi,0.44,"stephensi (unfed 8) 2nd lysis, 0.44ng/ul"
GbS8785009,ano,A2,33516,1,454,ano_e2_f15_1d1,ano_e2_f15_1d1,Anopheles_stephensi,0.35,"feed 15 - 24h 1 - 2nd lysis, 0.35ng/ul"
GbS8785010,ano,B2,33516,1,455,ano_e2_f15_1d2,ano_e2_f15_1d2,Anopheles_stephensi,0.41,"feed 15 - 24h 2 - 2nd lysis, 0.41ng/ul"
GbS8785011,ano,C2,33516,1,456,ano_e2_f15_1d3,ano_e2_f15_1d3,Anopheles_stephensi,0.23,"feed 15 - 24h 3 - 2nd lysis, 0.23ng/ul"
GbS8785012,ano,D2,33516,1,457,ano_e2_f15_1d4,ano_e2_f15_1d4,Anopheles_stephensi,0.38,"feed 15 - 24h 4 - 2nd lysis, 0.38ng/ul"
GbS8785013,ano,E2,33516,1,458,ano_e2_f15_1d5,ano_e2_f15_1d5,Anopheles_stephensi,0.4,"feed 15 - 24h 5 - 2nd lysis, 0.40ng/ul"
GbS8785014,ano,F2,33516,1,459,ano_e2_f15_1d6,ano_e2_f15_1d6,Anopheles_stephensi,0.18,"feed 15 - 24h 6 - 2nd lysis, 0.18ng/ul"
